Location,Date,AQI
District of Columbia,2017-09-21,41.0
District of Columbia,2017-09-22,48.0
District of Columbia,2017-09-23,40.0
District of Columbia,2017-09-24,54.0
District of Columbia,2017-09-25,80.0
District of Columbia,2017-09-26,43.0
District of Columbia,2017-09-27,44.0
District of Columbia,2017-09-28,41.0
District of Columbia,2017-09-29,51.0
District of Columbia,2017-09-30,43.0
District of Columbia,2017-10-01,52.0
District of Columbia,2017-10-02,60.0
District of Columbia,2017-10-03,56.0
District of Columbia,2017-10-04,55.0
District of Columbia,2017-10-05,60.0
District of Columbia,2017-10-06,65.0
District of Columbia,2017-10-07,52.0
District of Columbia,2017-10-08,29.0
District of Columbia,2017-10-09,29.0
District of Columbia,2017-10-10,37.0
District of Columbia,2017-10-11,38.0
District of Columbia,2017-10-12,28.0
District of Columbia,2017-10-13,40.0
District of Columbia,2017-10-14,47.0
District of Columbia,2017-10-15,53.0
District of Columbia,2017-10-16,35.0
District of Columbia,2017-10-17,52.0
District of Columbia,2017-10-18,54.0
District of Columbia,2017-10-19,60.0
District of Columbia,2017-10-20,61.0
District of Columbia,2017-10-21,67.0
District of Columbia,2017-10-22,61.0
District of Columbia,2017-10-23,52.0
District of Columbia,2017-10-24,40.0
District of Columbia,2017-10-25,49.0
District of Columbia,2017-10-26,55.0
District of Columbia,2017-10-27,64.0
District of Columbia,2017-10-28,55.0
District of Columbia,2017-10-29,30.0
District of Columbia,2017-10-30,54.0
District of Columbia,2017-10-31,56.0
District of Columbia,2017-11-01,60.0
District of Columbia,2017-11-02,61.0
District of Columbia,2017-11-03,55.0
District of Columbia,2017-11-04,55.0
District of Columbia,2017-11-05,53.0
District of Columbia,2017-11-06,57.0
District of Columbia,2017-11-07,53.0
District of Columbia,2017-11-08,58.0
District of Columbia,2017-11-09,71.0
District of Columbia,2017-11-10,54.0
District of Columbia,2017-11-11,41.0
District of Columbia,2017-11-12,65.0
District of Columbia,2017-11-13,86.0
District of Columbia,2017-11-14,70.0
District of Columbia,2017-11-15,67.0
District of Columbia,2017-11-16,54.0
District of Columbia,2017-11-17,54.0
District of Columbia,2017-11-18,61.0
District of Columbia,2017-11-19,46.0
District of Columbia,2017-11-20,58.0
District of Columbia,2017-11-21,56.0
District of Columbia,2017-11-22,54.0
District of Columbia,2017-11-23,63.0
District of Columbia,2017-11-24,73.0
District of Columbia,2017-11-25,66.0
District of Columbia,2017-11-26,46.0
District of Columbia,2017-11-27,60.0
District of Columbia,2017-11-28,56.0
District of Columbia,2017-11-29,52.0
District of Columbia,2017-11-30,45.0
District of Columbia,2017-12-01,58.0
District of Columbia,2017-12-02,66.0
District of Columbia,2017-12-03,73.0
District of Columbia,2017-12-04,88.0
District of Columbia,2017-12-05,58.0
District of Columbia,2017-12-06,37.0
District of Columbia,2017-12-07,39.0
District of Columbia,2017-12-08,53.0
District of Columbia,2017-12-09,63.0
District of Columbia,2017-12-10,57.0
District of Columbia,2017-12-11,52.0
District of Columbia,2017-12-12,51.0
District of Columbia,2017-12-13,31.0
District of Columbia,2017-12-14,43.0
District of Columbia,2017-12-15,58.0
District of Columbia,2017-12-16,60.0
District of Columbia,2017-12-17,75.0
District of Columbia,2017-12-18,71.0
District of Columbia,2017-12-19,54.0
District of Columbia,2017-12-20,56.0
District of Columbia,2017-12-21,54.0
District of Columbia,2017-12-22,54.0
District of Columbia,2017-12-23,56.0
District of Columbia,2017-12-24,45.0
District of Columbia,2017-12-25,44.0
District of Columbia,2017-12-26,42.0
District of Columbia,2017-12-27,49.0
District of Columbia,2017-12-28,54.0
District of Columbia,2017-12-29,61.0
District of Columbia,2017-12-30,72.0
District of Columbia,2017-12-31,52.0
District of Columbia,2018-01-01,34.0
District of Columbia,2018-01-02,40.0
District of Columbia,2018-01-03,63.0
District of Columbia,2018-01-04,42.0
District of Columbia,2018-01-05,33.0
District of Columbia,2018-01-06,32.0
District of Columbia,2018-01-07,34.0
District of Columbia,2018-01-08,52.0
District of Columbia,2018-01-09,59.0
District of Columbia,2018-01-10,79.0
District of Columbia,2018-01-11,71.0
District of Columbia,2018-01-12,28.0
District of Columbia,2018-01-13,34.0
District of Columbia,2018-01-14,34.0
District of Columbia,2018-01-15,61.0
District of Columbia,2018-01-16,68.0
District of Columbia,2018-01-17,66.0
District of Columbia,2018-01-18,36.0
District of Columbia,2018-01-19,51.0
District of Columbia,2018-01-20,56.0
District of Columbia,2018-01-21,66.0
District of Columbia,2018-01-22,43.0
District of Columbia,2018-01-23,32.0
District of Columbia,2018-01-24,28.0
District of Columbia,2018-01-25,31.0
District of Columbia,2018-01-26,59.0
District of Columbia,2018-01-27,36.0
District of Columbia,2018-01-28,54.0
District of Columbia,2018-01-29,54.0
District of Columbia,2018-01-30,32.0
District of Columbia,2018-01-31,32.0
District of Columbia,2018-02-01,44.0
District of Columbia,2018-02-02,28.0
District of Columbia,2018-02-03,34.0
District of Columbia,2018-02-04,40.0
District of Columbia,2018-02-05,38.0
District of Columbia,2018-02-06,52.0
District of Columbia,2018-02-07,71.0
District of Columbia,2018-02-08,56.0
District of Columbia,2018-02-09,65.0
District of Columbia,2018-02-10,58.0
District of Columbia,2018-02-11,38.0
District of Columbia,2018-02-12,33.0
District of Columbia,2018-02-13,51.0
District of Columbia,2018-02-14,54.0
District of Columbia,2018-02-15,42.0
District of Columbia,2018-02-16,34.0
District of Columbia,2018-02-17,42.0
District of Columbia,2018-02-18,41.0
District of Columbia,2018-02-19,48.0
District of Columbia,2018-02-20,45.0
District of Columbia,2018-02-21,43.0
District of Columbia,2018-02-22,27.0
District of Columbia,2018-02-23,31.0
District of Columbia,2018-02-24,58.0
District of Columbia,2018-02-25,59.0
District of Columbia,2018-02-26,46.0
District of Columbia,2018-02-27,41.0
District of Columbia,2018-02-28,54.0
District of Columbia,2018-03-01,63.0
District of Columbia,2018-03-02,40.0
District of Columbia,2018-03-03,41.0
District of Columbia,2018-03-04,41.0
District of Columbia,2018-03-05,39.0
District of Columbia,2018-03-06,51.0
District of Columbia,2018-03-07,30.0
District of Columbia,2018-03-08,37.0
District of Columbia,2018-03-09,34.0
District of Columbia,2018-03-10,53.0
District of Columbia,2018-03-11,55.0
District of Columbia,2018-03-12,55.0
District of Columbia,2018-03-13,41.0
District of Columbia,2018-03-14,34.0
District of Columbia,2018-03-15,44.0
District of Columbia,2018-03-16,38.0
District of Columbia,2018-03-17,38.0
District of Columbia,2018-03-18,44.0
District of Columbia,2018-03-19,59.0
District of Columbia,2018-03-20,51.0
District of Columbia,2018-03-21,39.0
District of Columbia,2018-03-22,42.0
District of Columbia,2018-03-23,46.0
District of Columbia,2018-03-24,44.0
District of Columbia,2018-03-25,40.0
District of Columbia,2018-03-26,42.0
District of Columbia,2018-03-27,47.0
District of Columbia,2018-03-28,61.0
District of Columbia,2018-03-29,72.0
District of Columbia,2018-03-30,38.0
District of Columbia,2018-03-31,43.0
District of Columbia,2018-04-01,35.0
District of Columbia,2018-04-02,35.0
District of Columbia,2018-04-03,53.0
District of Columbia,2018-04-04,43.0
District of Columbia,2018-04-05,44.0
District of Columbia,2018-04-06,50.0
District of Columbia,2018-04-07,44.0
District of Columbia,2018-04-08,45.0
District of Columbia,2018-04-09,49.0
District of Columbia,2018-04-10,59.0
District of Columbia,2018-04-11,59.0
District of Columbia,2018-04-12,54.0
District of Columbia,2018-04-13,77.0
District of Columbia,2018-04-14,56.0
District of Columbia,2018-04-15,35.0
District of Columbia,2018-04-16,32.0
District of Columbia,2018-04-17,38.0
District of Columbia,2018-04-18,44.0
District of Columbia,2018-04-19,44.0
District of Columbia,2018-04-20,49.0
District of Columbia,2018-04-21,51.0
District of Columbia,2018-04-22,61.0
District of Columbia,2018-04-23,51.0
District of Columbia,2018-04-24,44.0
District of Columbia,2018-04-25,40.0
District of Columbia,2018-04-26,49.0
District of Columbia,2018-04-27,46.0
District of Columbia,2018-04-28,54.0
District of Columbia,2018-04-29,40.0
District of Columbia,2018-04-30,58.0
District of Columbia,2018-05-01,90.0
District of Columbia,2018-05-02,97.0
District of Columbia,2018-05-03,64.0
District of Columbia,2018-05-04,80.0
District of Columbia,2018-05-05,48.0
District of Columbia,2018-05-06,56.0
District of Columbia,2018-05-07,73.0
District of Columbia,2018-05-08,85.0
District of Columbia,2018-05-09,77.0
District of Columbia,2018-05-10,52.0
District of Columbia,2018-05-11,64.0
District of Columbia,2018-05-12,71.0
District of Columbia,2018-05-13,51.0
District of Columbia,2018-05-14,56.0
District of Columbia,2018-05-15,52.0
District of Columbia,2018-05-16,40.0
District of Columbia,2018-05-17,28.0
District of Columbia,2018-05-18,30.0
District of Columbia,2018-05-19,32.0
District of Columbia,2018-05-20,44.0
District of Columbia,2018-05-21,58.0
District of Columbia,2018-05-22,45.0
District of Columbia,2018-05-23,45.0
District of Columbia,2018-05-24,90.0
District of Columbia,2018-05-25,61.0
District of Columbia,2018-05-26,53.0
District of Columbia,2018-05-27,44.0
District of Columbia,2018-05-28,45.0
District of Columbia,2018-05-29,71.0
District of Columbia,2018-05-30,28.0
District of Columbia,2018-05-31,40.0
District of Columbia,2018-06-01,64.0
District of Columbia,2018-06-02,46.0
District of Columbia,2018-06-03,35.0
District of Columbia,2018-06-04,40.0
District of Columbia,2018-06-05,54.0
District of Columbia,2018-06-06,38.0
District of Columbia,2018-06-07,51.0
District of Columbia,2018-06-08,84.0
District of Columbia,2018-06-09,77.0
District of Columbia,2018-06-10,49.0
District of Columbia,2018-06-11,34.0
District of Columbia,2018-06-12,41.0
District of Columbia,2018-06-13,50.0
District of Columbia,2018-06-14,48.0
District of Columbia,2018-06-15,49.0
District of Columbia,2018-06-16,87.0
District of Columbia,2018-06-17,90.0
District of Columbia,2018-06-18,108.0
District of Columbia,2018-06-19,54.0
District of Columbia,2018-06-20,49.0
District of Columbia,2018-06-21,44.0
District of Columbia,2018-06-22,41.0
District of Columbia,2018-06-23,37.0
District of Columbia,2018-06-24,42.0
District of Columbia,2018-06-25,37.0
District of Columbia,2018-06-26,47.0
District of Columbia,2018-06-27,49.0
District of Columbia,2018-06-28,49.0
District of Columbia,2018-06-29,77.0
District of Columbia,2018-06-30,122.0
District of Columbia,2018-07-01,97.0
District of Columbia,2018-07-02,80.0
District of Columbia,2018-07-03,119.0
District of Columbia,2018-07-04,84.0
District of Columbia,2018-07-05,32.0
District of Columbia,2018-07-06,43.0
District of Columbia,2018-07-07,67.0
District of Columbia,2018-07-08,67.0
District of Columbia,2018-07-09,164.0
District of Columbia,2018-07-10,105.0
District of Columbia,2018-07-11,77.0
District of Columbia,2018-07-12,71.0
District of Columbia,2018-07-13,48.0
District of Columbia,2018-07-14,67.0
District of Columbia,2018-07-15,64.0
District of Columbia,2018-07-16,101.0
District of Columbia,2018-07-17,54.0
District of Columbia,2018-07-18,40.0
District of Columbia,2018-07-19,84.0
District of Columbia,2018-07-20,84.0
District of Columbia,2018-07-21,31.0
District of Columbia,2018-07-22,38.0
District of Columbia,2018-07-23,42.0
District of Columbia,2018-07-24,28.0
District of Columbia,2018-07-25,45.0
District of Columbia,2018-07-26,52.0
District of Columbia,2018-07-27,71.0
District of Columbia,2018-07-28,47.0
District of Columbia,2018-07-29,64.0
District of Columbia,2018-07-30,45.0
District of Columbia,2018-07-31,33.0
District of Columbia,2018-08-01,39.0
District of Columbia,2018-08-02,26.0
District of Columbia,2018-08-03,25.0
District of Columbia,2018-08-04,45.0
District of Columbia,2018-08-05,52.0
District of Columbia,2018-08-06,71.0
District of Columbia,2018-08-07,61.0
District of Columbia,2018-08-08,50.0
District of Columbia,2018-08-09,50.0
District of Columbia,2018-08-10,93.0
District of Columbia,2018-08-11,54.0
District of Columbia,2018-08-12,54.0
District of Columbia,2018-08-13,48.0
District of Columbia,2018-08-14,43.0
District of Columbia,2018-08-15,54.0
District of Columbia,2018-08-16,80.0
District of Columbia,2018-08-17,66.0
District of Columbia,2018-08-18,45.0
District of Columbia,2018-08-19,34.0
District of Columbia,2018-08-20,30.0
District of Columbia,2018-08-21,32.0
District of Columbia,2018-08-22,48.0
District of Columbia,2018-08-23,38.0
District of Columbia,2018-08-24,47.0
District of Columbia,2018-08-25,51.0
District of Columbia,2018-08-26,51.0
District of Columbia,2018-08-27,72.0
District of Columbia,2018-08-28,77.0
District of Columbia,2018-08-29,74.0
District of Columbia,2018-08-30,48.0
District of Columbia,2018-08-31,51.0
District of Columbia,2018-09-01,36.0
District of Columbia,2018-09-02,51.0
District of Columbia,2018-09-03,47.0
District of Columbia,2018-09-04,58.0
District of Columbia,2018-09-05,71.0
District of Columbia,2018-09-06,84.0
District of Columbia,2018-09-07,54.0
District of Columbia,2018-09-08,28.0
District of Columbia,2018-09-09,27.0
District of Columbia,2018-09-10,26.0
District of Columbia,2018-09-11,28.0
District of Columbia,2018-09-12,58.0
District of Columbia,2018-09-13,26.0
District of Columbia,2018-09-14,21.0
District of Columbia,2018-09-15,26.0
District of Columbia,2018-09-16,26.0
District of Columbia,2018-09-17,31.0
District of Columbia,2018-09-18,28.0
District of Columbia,2018-09-19,51.0
District of Columbia,2018-09-20,45.0
District of Columbia,2018-09-21,34.0
District of Columbia,2018-09-22,37.0
District of Columbia,2018-09-23,30.0
District of Columbia,2018-09-24,27.0
District of Columbia,2018-09-25,41.0
District of Columbia,2018-09-26,39.0
District of Columbia,2018-09-27,27.0
District of Columbia,2018-09-28,39.0
District of Columbia,2018-09-29,48.0
District of Columbia,2018-09-30,43.0
District of Columbia,2018-10-01,45.0
District of Columbia,2018-10-02,45.0
District of Columbia,2018-10-03,48.0
District of Columbia,2018-10-04,51.0
District of Columbia,2018-10-05,32.0
District of Columbia,2018-10-06,42.0
District of Columbia,2018-10-07,54.0
District of Columbia,2018-10-08,44.0
District of Columbia,2018-10-09,40.0
District of Columbia,2018-10-10,33.0
District of Columbia,2018-10-11,25.0
District of Columbia,2018-10-12,33.0
District of Columbia,2018-10-13,34.0
District of Columbia,2018-10-14,25.0
District of Columbia,2018-10-15,39.0
District of Columbia,2018-10-16,29.0
District of Columbia,2018-10-17,35.0
District of Columbia,2018-10-18,33.0
District of Columbia,2018-10-19,36.0
District of Columbia,2018-10-20,32.0
District of Columbia,2018-10-21,28.0
District of Columbia,2018-10-22,27.0
District of Columbia,2018-10-23,40.0
District of Columbia,2018-10-24,26.0
District of Columbia,2018-10-25,28.0
District of Columbia,2018-10-26,33.0
District of Columbia,2018-10-27,26.0
District of Columbia,2018-10-28,27.0
District of Columbia,2018-10-29,27.0
District of Columbia,2018-10-30,35.0
District of Columbia,2018-10-31,48.0
District of Columbia,2018-11-01,43.0
District of Columbia,2018-11-02,27.0
District of Columbia,2018-11-03,28.0
District of Columbia,2018-11-04,30.0
District of Columbia,2018-11-05,20.0
District of Columbia,2018-11-06,20.0
District of Columbia,2018-11-07,31.0
District of Columbia,2018-11-08,23.0
District of Columbia,2018-11-09,25.0
District of Columbia,2018-11-10,31.0
District of Columbia,2018-11-11,30.0
District of Columbia,2018-11-12,47.0
District of Columbia,2018-11-13,24.0
District of Columbia,2018-11-14,27.0
District of Columbia,2018-11-15,25.0
District of Columbia,2018-11-16,27.0
District of Columbia,2018-11-17,45.0
District of Columbia,2018-11-18,62.0
District of Columbia,2018-11-19,64.0
District of Columbia,2018-11-20,39.0
District of Columbia,2018-11-21,32.0
District of Columbia,2018-11-22,32.0
District of Columbia,2018-11-23,27.0
District of Columbia,2018-11-24,30.0
District of Columbia,2018-11-25,38.0
District of Columbia,2018-11-26,31.0
District of Columbia,2018-11-27,25.0
District of Columbia,2018-11-28,24.0
District of Columbia,2018-11-29,35.0
District of Columbia,2018-11-30,57.0
District of Columbia,2018-12-01,81.0
District of Columbia,2018-12-02,36.0
District of Columbia,2018-12-03,29.0
District of Columbia,2018-12-04,27.0
District of Columbia,2018-12-05,28.0
District of Columbia,2018-12-06,24.0
District of Columbia,2018-12-07,28.0
District of Columbia,2018-12-08,55.0
District of Columbia,2018-12-09,53.0
District of Columbia,2018-12-10,56.0
District of Columbia,2018-12-11,62.0
District of Columbia,2018-12-12,61.0
District of Columbia,2018-12-13,55.0
District of Columbia,2018-12-14,77.0
District of Columbia,2018-12-15,22.0
District of Columbia,2018-12-16,26.0
District of Columbia,2018-12-17,29.0
District of Columbia,2018-12-18,36.0
District of Columbia,2018-12-19,48.0
District of Columbia,2018-12-20,48.0
District of Columbia,2018-12-21,28.0
District of Columbia,2018-12-22,12.0
District of Columbia,2018-12-23,28.0
District of Columbia,2018-12-24,22.0
District of Columbia,2018-12-25,48.0
District of Columbia,2018-12-26,65.0
District of Columbia,2018-12-27,57.0
District of Columbia,2018-12-28,45.0
District of Columbia,2018-12-29,27.0
District of Columbia,2018-12-30,38.0
District of Columbia,2018-12-31,45.0
District of Columbia,2019-01-01,26.0
District of Columbia,2019-01-02,30.0
District of Columbia,2019-01-03,31.0
District of Columbia,2019-01-04,51.0
District of Columbia,2019-01-05,24.0
District of Columbia,2019-01-06,31.0
District of Columbia,2019-01-07,25.0
District of Columbia,2019-01-08,31.0
District of Columbia,2019-01-09,31.0
District of Columbia,2019-01-10,31.0
District of Columbia,2019-01-11,37.0
District of Columbia,2019-01-12,43.0
District of Columbia,2019-01-13,43.0
District of Columbia,2019-01-14,38.0
District of Columbia,2019-01-15,59.0
District of Columbia,2019-01-16,53.0
District of Columbia,2019-01-17,37.0
District of Columbia,2019-01-18,63.0
District of Columbia,2019-01-19,69.0
District of Columbia,2019-01-20,37.0
District of Columbia,2019-01-21,35.0
District of Columbia,2019-01-22,27.0
District of Columbia,2019-01-23,38.0
District of Columbia,2019-01-24,31.0
District of Columbia,2019-01-25,34.0
District of Columbia,2019-01-26,41.0
District of Columbia,2019-01-27,49.0
District of Columbia,2019-01-28,34.0
District of Columbia,2019-01-29,48.0
District of Columbia,2019-01-30,42.0
District of Columbia,2019-01-31,42.0
District of Columbia,2019-02-01,54.0
District of Columbia,2019-02-02,79.0
District of Columbia,2019-02-03,77.0
District of Columbia,2019-02-04,78.0
District of Columbia,2019-02-05,62.0
District of Columbia,2019-02-06,58.0
District of Columbia,2019-02-07,55.0
District of Columbia,2019-02-08,34.0
District of Columbia,2019-02-09,35.0
District of Columbia,2019-02-10,39.0
District of Columbia,2019-02-11,37.0
District of Columbia,2019-02-12,28.0
District of Columbia,2019-02-13,35.0
District of Columbia,2019-02-14,46.0
District of Columbia,2019-02-15,41.0
District of Columbia,2019-02-16,38.0
District of Columbia,2019-02-17,31.0
District of Columbia,2019-02-18,33.0
District of Columbia,2019-02-19,38.0
District of Columbia,2019-02-20,38.0
District of Columbia,2019-02-21,48.0
District of Columbia,2019-02-22,44.0
District of Columbia,2019-02-23,57.0
District of Columbia,2019-02-24,41.0
District of Columbia,2019-02-25,43.0
District of Columbia,2019-02-26,39.0
District of Columbia,2019-02-27,36.0
District of Columbia,2019-02-28,40.0
District of Columbia,2019-03-01,47.0
District of Columbia,2019-03-02,51.0
District of Columbia,2019-03-03,50.0
District of Columbia,2019-03-04,44.0
District of Columbia,2019-03-05,39.0
District of Columbia,2019-03-06,38.0
District of Columbia,2019-03-07,42.0
District of Columbia,2019-03-08,55.0
District of Columbia,2019-03-09,56.0
District of Columbia,2019-03-10,37.0
District of Columbia,2019-03-11,44.0
District of Columbia,2019-03-12,49.0
District of Columbia,2019-03-13,67.0
District of Columbia,2019-03-14,47.0
District of Columbia,2019-03-15,39.0
District of Columbia,2019-03-16,46.0
District of Columbia,2019-03-17,45.0
District of Columbia,2019-03-18,39.0
District of Columbia,2019-03-19,46.0
District of Columbia,2019-03-20,47.0
District of Columbia,2019-03-21,40.0
District of Columbia,2019-03-22,42.0
District of Columbia,2019-03-23,43.0
District of Columbia,2019-03-24,46.0
District of Columbia,2019-03-25,47.0
District of Columbia,2019-03-26,42.0
District of Columbia,2019-03-27,41.0
District of Columbia,2019-03-28,51.0
District of Columbia,2019-03-29,44.0
District of Columbia,2019-03-30,67.0
District of Columbia,2019-03-31,44.0
District of Columbia,2019-04-01,44.0
District of Columbia,2019-04-02,42.0
District of Columbia,2019-04-03,54.0
District of Columbia,2019-04-04,51.0
District of Columbia,2019-04-05,39.0
District of Columbia,2019-04-06,52.0
District of Columbia,2019-04-07,48.0
District of Columbia,2019-04-08,40.0
District of Columbia,2019-04-09,50.0
District of Columbia,2019-04-10,54.0
District of Columbia,2019-04-11,40.0
District of Columbia,2019-04-12,39.0
District of Columbia,2019-04-13,45.0
District of Columbia,2019-04-14,33.0
District of Columbia,2019-04-15,41.0
District of Columbia,2019-04-16,46.0
District of Columbia,2019-04-17,49.0
District of Columbia,2019-04-18,58.0
District of Columbia,2019-04-19,38.0
District of Columbia,2019-04-20,44.0
District of Columbia,2019-04-21,40.0
District of Columbia,2019-04-22,42.0
District of Columbia,2019-04-23,50.0
District of Columbia,2019-04-24,50.0
District of Columbia,2019-04-25,51.0
District of Columbia,2019-04-26,44.0
District of Columbia,2019-04-27,54.0
District of Columbia,2019-04-28,42.0
District of Columbia,2019-04-29,41.0
District of Columbia,2019-04-30,67.0
District of Columbia,2019-05-01,44.0
District of Columbia,2019-05-02,55.0
District of Columbia,2019-05-03,54.0
District of Columbia,2019-05-04,74.0
District of Columbia,2019-05-05,36.0
District of Columbia,2019-05-06,44.0
District of Columbia,2019-05-07,45.0
District of Columbia,2019-05-08,44.0
District of Columbia,2019-05-09,38.0
District of Columbia,2019-05-10,36.0
District of Columbia,2019-05-11,35.0
District of Columbia,2019-05-12,37.0
District of Columbia,2019-05-13,31.0
District of Columbia,2019-05-14,38.0
District of Columbia,2019-05-15,46.0
District of Columbia,2019-05-16,59.0
District of Columbia,2019-05-17,51.0
District of Columbia,2019-05-18,87.0
District of Columbia,2019-05-19,57.0
District of Columbia,2019-05-20,46.0
District of Columbia,2019-05-21,41.0
District of Columbia,2019-05-22,43.0
District of Columbia,2019-05-23,50.0
District of Columbia,2019-05-24,65.0
District of Columbia,2019-05-25,47.0
District of Columbia,2019-05-26,58.0
District of Columbia,2019-05-27,52.0
District of Columbia,2019-05-28,54.0
District of Columbia,2019-05-29,54.0
District of Columbia,2019-05-30,46.0
District of Columbia,2019-05-31,58.0
District of Columbia,2019-06-01,90.0
District of Columbia,2019-06-02,61.0
District of Columbia,2019-06-03,43.0
District of Columbia,2019-06-04,49.0
District of Columbia,2019-06-05,58.0
District of Columbia,2019-06-06,67.0
District of Columbia,2019-06-07,61.0
District of Columbia,2019-06-08,64.0
District of Columbia,2019-06-09,37.0
District of Columbia,2019-06-10,26.0
District of Columbia,2019-06-11,41.0
District of Columbia,2019-06-12,44.0
District of Columbia,2019-06-13,39.0
District of Columbia,2019-06-14,38.0
District of Columbia,2019-06-15,50.0
District of Columbia,2019-06-16,52.0
District of Columbia,2019-06-17,61.0
District of Columbia,2019-06-18,38.0
District of Columbia,2019-06-19,43.0
District of Columbia,2019-06-20,44.0
District of Columbia,2019-06-21,43.0
District of Columbia,2019-06-22,40.0
District of Columbia,2019-06-23,44.0
District of Columbia,2019-06-24,51.0
District of Columbia,2019-06-25,49.0
District of Columbia,2019-06-26,87.0
District of Columbia,2019-06-27,108.0
District of Columbia,2019-06-28,100.0
District of Columbia,2019-06-29,67.0
District of Columbia,2019-06-30,45.0
District of Columbia,2019-07-01,49.0
District of Columbia,2019-07-02,84.0
District of Columbia,2019-07-03,71.0
District of Columbia,2019-07-04,157.0
District of Columbia,2019-07-05,62.0
District of Columbia,2019-07-06,55.0
District of Columbia,2019-07-07,47.0
District of Columbia,2019-07-08,40.0
District of Columbia,2019-07-09,80.0
District of Columbia,2019-07-10,50.0
District of Columbia,2019-07-11,39.0
District of Columbia,2019-07-12,61.0
District of Columbia,2019-07-13,87.0
District of Columbia,2019-07-14,64.0
District of Columbia,2019-07-15,71.0
District of Columbia,2019-07-16,101.0
District of Columbia,2019-07-17,56.0
District of Columbia,2019-07-18,53.0
District of Columbia,2019-07-19,50.0
District of Columbia,2019-07-20,55.0
District of Columbia,2019-07-21,54.0
District of Columbia,2019-07-22,50.0
District of Columbia,2019-07-23,31.0
District of Columbia,2019-07-24,43.0
District of Columbia,2019-07-25,47.0
District of Columbia,2019-07-26,74.0
District of Columbia,2019-07-27,80.0
District of Columbia,2019-07-28,77.0
District of Columbia,2019-07-29,87.0
District of Columbia,2019-07-30,105.0
District of Columbia,2019-07-31,51.0
District of Columbia,2019-08-01,93.0
District of Columbia,2019-08-02,71.0
District of Columbia,2019-08-03,77.0
District of Columbia,2019-08-04,71.0
District of Columbia,2019-08-05,87.0
District of Columbia,2019-08-06,119.0
District of Columbia,2019-08-07,54.0
District of Columbia,2019-08-08,58.0
District of Columbia,2019-08-09,50.0
District of Columbia,2019-08-10,47.0
District of Columbia,2019-08-11,40.0
District of Columbia,2019-08-12,80.0
District of Columbia,2019-08-13,57.0
District of Columbia,2019-08-14,53.0
District of Columbia,2019-08-15,56.0
District of Columbia,2019-08-16,47.0
District of Columbia,2019-08-17,58.0
District of Columbia,2019-08-18,47.0
District of Columbia,2019-08-19,71.0
District of Columbia,2019-08-20,84.0
District of Columbia,2019-08-21,42.0
District of Columbia,2019-08-22,80.0
District of Columbia,2019-08-23,34.0
District of Columbia,2019-08-24,34.0
District of Columbia,2019-08-25,33.0
District of Columbia,2019-08-26,30.0
District of Columbia,2019-08-27,36.0
District of Columbia,2019-08-28,33.0
District of Columbia,2019-08-29,47.0
District of Columbia,2019-08-30,77.0
District of Columbia,2019-08-31,90.0
District of Columbia,2019-09-01,48.0
District of Columbia,2019-09-02,42.0
District of Columbia,2019-09-03,67.0
District of Columbia,2019-09-04,45.0
District of Columbia,2019-09-05,42.0
District of Columbia,2019-09-06,35.0
District of Columbia,2019-09-07,44.0
District of Columbia,2019-09-08,47.0
District of Columbia,2019-09-09,51.0
District of Columbia,2019-09-10,48.0
District of Columbia,2019-09-11,90.0
District of Columbia,2019-09-12,64.0
District of Columbia,2019-09-13,26.0
District of Columbia,2019-09-14,33.0
District of Columbia,2019-09-15,58.0
District of Columbia,2019-09-16,77.0
District of Columbia,2019-09-17,48.0
District of Columbia,2019-09-18,49.0
District of Columbia,2019-09-19,44.0
District of Columbia,2019-09-20,47.0
District of Columbia,2019-09-21,97.0
District of Columbia,2019-09-22,80.0
District of Columbia,2019-09-23,61.0
District of Columbia,2019-09-24,38.0
District of Columbia,2019-09-25,49.0
District of Columbia,2019-09-26,50.0
District of Columbia,2019-09-27,50.0
District of Columbia,2019-09-28,46.0
District of Columbia,2019-09-29,54.0
District of Columbia,2019-09-30,31.0
District of Columbia,2019-10-01,46.0
District of Columbia,2019-10-02,59.0
District of Columbia,2019-10-03,32.0
District of Columbia,2019-10-04,32.0
District of Columbia,2019-10-05,34.0
District of Columbia,2019-10-06,31.0
District of Columbia,2019-10-07,36.0
District of Columbia,2019-10-08,30.0
District of Columbia,2019-10-09,27.0
District of Columbia,2019-10-10,37.0
District of Columbia,2019-10-11,44.0
District of Columbia,2019-10-12,38.0
District of Columbia,2019-10-13,31.0
District of Columbia,2019-10-14,43.0
District of Columbia,2019-10-15,44.0
District of Columbia,2019-10-16,30.0
District of Columbia,2019-10-17,30.0
District of Columbia,2019-10-18,32.0
District of Columbia,2019-10-19,31.0
District of Columbia,2019-10-20,32.0
District of Columbia,2019-10-21,38.0
District of Columbia,2019-10-22,25.0
District of Columbia,2019-10-23,35.0
District of Columbia,2019-10-24,36.0
District of Columbia,2019-10-25,48.0
District of Columbia,2019-10-26,51.0
District of Columbia,2019-10-27,34.0
District of Columbia,2019-10-28,35.0
District of Columbia,2019-10-29,32.0
District of Columbia,2019-10-30,38.0
District of Columbia,2019-10-31,28.0
District of Columbia,2019-11-01,27.0
District of Columbia,2019-11-02,35.0
District of Columbia,2019-11-03,31.0
District of Columbia,2019-11-04,47.0
District of Columbia,2019-11-05,53.0
District of Columbia,2019-11-06,37.0
